CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
117066,AGMI,4936,,,"-2,09",10,"-0,21",8,"-0,27",9,"-0,47",9,"0,21",24,"-0,78",17,"-1,11",17,"-0,96",15,"-1,81",16,"-0,63",17,"-1,35",18,"-0,87",9
1204214,AGMI,C6617,,,"-2,09",11,"-0,21",6,"0,02",2,"0,14",2,"-0,64",30,"-1,20",8,"-1,69",8,"-1,42",14,"-2,46",15,"-1,72",21,"-1,34",24,"-1,72",2
139182,AGMI,8848,,,"-2,09",9,"-0,67",11,"-0,09",6,"-0,18",6,"-0,37",12,"-0,57",10,"-0,86",10,"-0,88",8,"-1,83",8,"-1,75",10,"-1,56",11,"-0,32",5
170963,AGMI,B4623,,,"-2,09",10,"0,28",6,"-0,08",6,"0,06",7,"-0,33",12,"-0,58",10,"-0,76",9,"-0,45",14,"-0,41",15,"-6,11",22,"-5,99",24,"-3,11",8
91651,AGMI,780,,,"-2,10",4,"-0,11",4,"-0,11",1,"-0,29",2,"0,05",6,"-0,46",9,"-0,66",9,"-0,57",5,"-1,06",6,"-3,47",5,"-3,14",6,"0,19",2
91652,AGMI,791,,,"-2,10",6,"-0,26",5,"-0,01",5,"0,16",3,"-0,68",14,"-1,32",10,"-1,70",10,"-1,10",9,"-1,31",9,"-3,25",11,"-4,94",12,"-0,82",5
622275,AGMI,B9225,B9225,,"-2,10",17,"0,31",8,"-0,48",16,"-1,15",19,"-0,79",39,"0,13",19,"0,22",19,"-0,01",24,"-0,02",25,"-7,82",32,"-8,51",35,"2,11",11
789952,AGMI,C1137,C1137,,"-2,10",16,"0,13",7,"-0,16",19,"-0,70",26,"-0,75",39,"-0,30",18,"-0,32",18,"-0,14",19,"0,20",21,"-4,71",34,"-5,70",36,"2,38",9
123042,AGMI,5522,,,"-2,10",1,"-0,14",5,,0,,0,,0,"-2,23",4,"-3,06",4,"-2,40",2,"-4,00",3,"-3,94",4,,0,,0
140755,AGMI,9564,,,"-2,10",8,"0,45",7,"-0,31",8,"-0,18",9,"0,28",15,"-0,98",11,"-1,35",11,"-1,09",7,"-1,89",8,"-4,32",9,"-3,54",10,"-2,87",8
140848,AGMI,9597,,,"-2,10",4,"-0,02",6,"-0,07",1,"0,04",1,"-0,10",7,"-1,05",8,"-1,40",8,"-1,02",5,"-1,54",5,"-2,42",7,"-3,36",7,"0,11",1
169128,AGMI,B4122,,,"-2,10",8,"0,23",4,"-0,05",3,"-0,11",2,"-0,30",9,"-0,43",5,"-0,58",5,"-1,21",13,"-1,84",14,"-3,39",13,"-3,19",13,"-1,25",5
171085,AGMI,B4644,,,"-2,10",5,"-0,12",1,"-0,03",1,"-0,01",1,"0,14",1,"-0,05",1,"-0,05",1,"-1,64",10,"-2,33",11,"-8,50",17,"-4,42",9,"0,57",1
319786,AGMI,B5106,,,"-2,10",7,"0,24",5,"-0,11",4,"-0,12",4,"-0,31",26,"-0,34",4,"-0,53",4,"-1,01",12,"-2,09",13,"-3,77",12,"-4,56",12,"-0,86",5
319811,AGMI,B5153,,,"-2,10",7,"0,11",4,"-0,13",3,"-0,12",3,"-1,05",25,"-0,24",4,"-0,29",4,"-1,72",12,"-2,11",13,"-3,16",11,"-4,49",11,"-1,55",5
3385317,AGMI,F2966,,,"-2,10",8,"-0,40",3,"-0,21",6,"-0,32",6,"0,17",27,"-2,22",5,"-3,01",5,"-1,82",13,"-2,38",13,"-6,22",15,"-5,76",15,"-0,45",3
139644,AGMI,9163,,,"-2,10",6,"-0,11",7,"-0,11",5,"-0,24",4,"-0,20",9,"-0,90",9,"-1,30",9,"-1,18",7,"-2,24",7,"-1,84",8,"-1,56",9,"-0,86",4
121116,AGMI,5406,,,"-2,11",4,"-0,05",1,"-0,07",1,"-0,07",1,,0,"-0,45",1,"-0,60",1,"-1,27",8,"-1,85",7,"-3,46",8,"-3,76",8,,0
123652,AGMI,5936,,,"-2,11",2,"0,00",2,"-0,13",1,"-0,14",1,"0,16",3,"-0,63",3,"-0,89",3,"-0,76",2,"-1,39",2,"-4,84",3,"-3,47",3,"0,13",1
130877,AGMI,7088,,,"-2,11",2,"0,00",2,"-0,13",1,"-0,14",1,"0,16",3,"-0,63",3,"-0,89",3,"-0,76",2,"-1,39",2,"-4,84",3,"-3,47",3,"0,13",1
159874,AGMI,B2208,,,"-2,11",2,"0,00",2,"-0,13",1,"-0,14",1,"0,16",3,"-0,63",3,"-0,89",3,"-0,76",2,"-1,39",2,"-4,84",3,"-3,47",3,"0,13",1
171080,AGMI,B4639,,,"-2,11",5,"-0,06",1,"-0,13",1,"-0,20",1,"0,06",2,"-0,46",3,"-0,62",3,"-1,21",11,"-1,75",12,"-6,82",16,"-3,68",10,"-0,38",2
470194,AGMI,B8165,,,"-2,11",6,"0,01",3,"-0,05",2,"-0,12",2,"0,72",24,"-0,37",2,"-0,51",2,"-1,27",10,"-1,94",11,"-4,41",9,"-3,90",9,"0,23",3
470200,AGMI,B8175,,,"-2,11",7,"0,01",4,"-0,02",3,"0,01",3,"-0,48",26,"-0,44",4,"-0,59",4,"-1,38",12,"-1,94",13,"-3,89",11,"-3,83",11,"0,37",4
999684,AGMI,C4288,,,"-2,11",7,"-0,25",5,"-0,09",1,"-0,12",1,"-0,07",26,"-0,80",2,"-1,10",2,"-1,79",12,"-3,04",13,"-5,03",12,"-5,69",12,"-0,13",4
139443,AGMI,9045,,,"-2,11",12,"0,50",12,"-0,21",5,"-0,30",5,"-0,62",20,"-1,63",16,"-2,21",16,"-1,71",11,"-2,70",12,"-6,84",15,"-5,77",16,"-3,69",11
525870,AGMI,B8366,B8366,,"-2,11",19,"0,42",9,"-0,02",19,"0,40",8,"1,11",42,"-0,14",21,"-0,32",21,"-0,57",25,"-1,42",27,"-3,72",35,"-5,07",35,"0,29",11
103355,AGMI,1542,,,"-2,11",4,"-0,23",6,"-0,06",1,"-0,06",1,"-0,71",8,"-1,18",8,"-1,53",9,"-1,02",6,"-1,29",7,"-1,34",6,"-4,62",6,"-1,34",7
109661,AGMI,2115,,,"-2,11",2,"0,00",2,"-0,13",1,"-0,14",1,"0,16",3,"-0,63",3,"-0,89",3,"-0,76",2,"-1,39",2,"-4,84",3,"-3,47",3,"0,13",1
139439,AGMI,A500,,,"-2,11",2,"0,50",5,"-0,06",1,"-0,06",1,"-0,05",5,"-1,32",5,"-1,75",5,"-1,24",2,"-1,77",3,"-2,40",2,"-2,99",2,,0
149867,AGMI,B256,,,"-2,11",4,"-0,03",2,"-0,22",5,"-0,28",7,"0,05",16,"-0,78",9,"-1,14",9,"-1,04",6,"-2,08",6,"-4,22",7,"-4,15",8,"0,74",2
159495,AGMI,B1942,,,"-2,11",10,"0,05",3,"-0,25",4,"-0,29",4,"-0,54",10,"0,24",9,"0,40",9,"-0,93",6,"-1,93",6,"-3,27",8,"-6,63",24,"-0,98",4
526154,AGMI,B8813,B8813,,"-2,11",13,"-0,18",7,"-0,08",12,"-0,01",13,"-0,03",34,"-0,50",14,"-0,65",14,"-0,61",18,"-0,75",20,"-6,11",27,"-4,27",29,"0,32",8
791564,AGMI,C2942,,,"-2,11",7,"-0,03",1,"-0,05",6,"-0,27",7,"-0,36",29,"-1,07",5,"-1,50",6,"-1,10",13,"-2,48",14,"-1,20",15,"-2,29",15,"0,10",1
92179,AGMI,536,,,"-2,12",2,"0,13",1,"-0,08",1,"-0,05",1,"-0,05",1,"-0,93",5,"-1,25",5,"-0,92",2,"-1,41",3,"-2,38",2,"-2,37",2,,0
150144,AGMI,B420,B420,,"-2,12",7,"-0,04",6,"-0,11",1,"-0,07",1,"-0,82",22,"-1,13",12,"-1,52",12,"-1,13",9,"-1,75",10,"-2,96",10,"-4,45",11,"-1,26",8
106317,AGMI,2009,,,"-2,12",4,"-0,01",5,"0,03",5,"-0,08",6,"-0,19",1,"-0,20",5,"-0,29",5,"-0,23",3,"-0,41",3,"-1,53",4,"-5,17",9,"0,22",1
141393,AGMI,9727,,,"-2,12",3,"-0,11",5,"-0,04",1,"-0,04",1,"-0,13",5,"-0,72",6,"-0,98",6,"-0,75",3,"-1,22",4,"-2,86",5,"-4,41",5,,0
320835,AGMI,B6868,,,"-2,12",5,"0,16",4,"-0,07",1,"-0,07",1,"0,30",24,"-1,01",2,"-1,36",2,"-1,25",10,"-1,92",9,"-3,17",10,"-3,50",9,"-1,77",4
791407,AGMI,C1530,,,"-2,12",9,"-0,01",4,"-0,10",5,"-0,25",4,"0,13",27,"-0,85",5,"-1,12",5,"-0,72",14,"-1,75",15,"-3,48",14,"-5,13",14,"-0,38",3
790397,AGMI,C2118,,,"-2,12",6,"-0,23",4,"-0,09",2,"-0,16",1,"0,42",26,"-1,30",4,"-1,67",4,"-2,78",12,"-4,38",13,"-4,95",12,"-5,20",11,"0,85",4
160457,AGMI,B2484,,,"-2,12",7,"0,02",2,"-0,23",3,"-0,51",4,"-0,15",5,"-0,31",4,"-0,47",4,"-0,46",4,"-0,98",4,"-3,00",5,"-5,26",22,"0,16",2
137885,AGMI,8594,,,"-2,13",2,"-0,10",1,"-0,05",1,"0,09",2,"-0,07",5,"-1,10",3,"-1,44",3,"-0,99",4,"-1,33",4,"-4,43",4,"-3,78",4,"-0,25",1
149544,AGMI,B67,,,"-2,13",1,"0,01",1,"-0,10",1,"-0,11",1,"-0,16",1,"-1,10",2,"-1,51",2,"-1,18",1,"-1,96",1,"-2,97",1,"-3,51",1,"-0,80",1
159833,AGMI,B2175,,,"-2,13",4,"0,01",4,"-0,29",5,"-0,54",4,"-0,16",7,"0,02",6,"0,12",6,"-1,11",5,"-2,13",5,"-3,15",5,"-3,99",5,"-0,42",4
169135,AGMI,B4130,,,"-2,13",5,"0,02",2,"-0,08",1,"-0,07",1,"-0,48",3,"-0,55",3,"-0,75",3,"-1,51",11,"-2,37",12,"-3,82",10,"-5,80",10,"-0,32",2
170567,AGMI,B4544,,,"-2,13",6,"0,19",4,"-0,13",1,"-0,08",1,"0,39",7,"-0,15",3,"-0,19",3,"-1,05",11,"-1,12",12,"-4,59",11,"-3,29",11,"0,27",4
319822,AGMI,B5166,,,"-2,13",6,"0,11",4,"-0,12",3,"-0,21",4,"-0,69",26,"0,03",3,"0,07",3,"-0,96",12,"-1,26",13,"-3,97",11,"-5,69",11,"-0,16",4
622655,AGMI,B9901,,,"-2,13",5,"0,08",2,"-0,13",2,"-0,16",2,"-0,88",25,"0,02",3,"0,06",3,"-1,61",10,"-2,27",9,"-3,46",11,"-4,83",10,"0,90",2
1441580,AGMI,D551,,,"-2,13",4,,0,"-0,08",1,"-0,08",1,,0,"-0,36",1,"-0,48",1,"-1,40",8,"-2,07",7,"-3,15",8,"-3,66",8,,0
1967076,AGMI,D5472,,,"-2,13",4,,0,"-0,08",1,"-0,08",1,,0,"-0,36",1,"-0,49",1,"-1,41",9,"-2,09",8,"-2,79",9,"-3,62",8,,0
2804451,AGMI,E3866,,,"-2,13",8,"0,02",2,"-0,02",5,"0,01",5,"-1,27",28,"-0,80",5,"-1,03",5,"-0,93",14,"-0,66",15,"-6,09",14,"-6,58",15,"0,46",2
90599,AGMI,267,,,"-2,13",5,"-0,11",4,"-0,03",4,"0,14",5,"-0,19",13,"-1,21",9,"-1,62",9,"-1,18",8,"-1,76",9,"-3,43",9,"-2,72",9,"0,53",5
159554,AGMI,B1931,B1931,,"-2,13",15,"-0,03",9,"-0,26",7,"-0,38",8,"-0,08",26,"0,33",18,"0,58",17,"-0,67",15,"-1,24",16,"-4,37",20,"-7,41",31,"-0,54",10
101428,AGMI,1293,,,"-2,13",2,"-0,10",1,"-0,05",2,"0,09",2,"-0,06",5,"-1,10",3,"-1,44",3,"-0,99",3,"-1,33",4,"-4,42",4,"-3,78",4,"-0,25",1
128813,AGMI,1833,,,"-2,14",5,"0,03",8,"0,04",1,"0,07",1,"-0,89",21,"-1,20",11,"-1,53",10,"-0,95",7,"-1,04",8,"-4,34",8,"-4,00",9,"-0,31",8
168022,AGMI,B3640,,,"-2,14",10,"-0,22",6,"-0,16",6,"-0,28",7,"0,24",7,"0,05",7,"0,14",7,"-0,86",12,"-0,92",13,"-4,12",19,"-5,89",22,"-0,91",3
632477,AGMI,C491,C491,,"-2,14",16,"0,07",6,"-0,30",19,"-0,17",22,"0,28",39,"-1,69",16,"-2,29",16,"-0,25",22,"-0,20",24,"-4,60",30,"-3,41",33,"0,66",8
169474,AGMI,B4265,,,"-2,14",8,"0,03",5,"-0,07",1,"-0,08",1,"0,05",5,"-0,77",2,"-1,05",2,"-1,96",11,"-3,40",11,"-6,90",17,"-2,90",19,"-0,42",3
320511,AGMI,B6374,,,"-2,14",6,"0,01",4,"-0,08",1,"-0,08",1,"-0,63",25,"-1,04",3,"-1,41",3,"-1,63",11,"-3,08",12,"-3,00",10,"-2,92",10,"-0,42",5
320570,AGMI,B6466,,,"-2,14",8,"0,16",7,"-0,39",5,"-0,60",5,"0,76",26,"0,70",5,"1,00",5,"-0,83",12,"-1,87",11,"-4,40",12,"-3,87",13,"-0,97",7
320804,AGMI,B6819,,,"-2,14",5,"0,04",5,"-0,07",1,"-0,05",1,"-0,45",24,"-0,80",2,"-1,09",2,"-1,46",10,"-2,30",9,"-3,43",10,"-4,21",10,"-0,91",3
622662,AGMI,B9908,,,"-2,14",6,"0,16",2,"0,01",4,"-0,01",4,"0,29",26,"-0,10",4,"-0,12",4,"-1,73",12,"-3,01",13,"-2,60",12,"-4,43",13,"-0,15",2
790485,AGMI,C2270,,,"-2,14",6,"0,03",3,"-0,12",2,"-0,11",1,"0,10",25,"-0,96",3,"-1,26",3,"-1,60",11,"-2,37",12,"-3,75",11,"-3,87",10,"-0,74",4
791514,AGMI,C2550,,,"-2,14",5,"0,09",2,"-0,19",1,"-0,21",1,"-0,91",26,"0,05",3,"0,12",2,"-1,40",11,"-2,37",10,"-4,61",12,"-5,03",12,"-0,71",1
109557,AGMI,2037,,,"-2,14",2,"-0,09",2,"-0,06",1,"-0,13",1,"-0,08",4,"-1,00",3,"-1,33",3,"-0,95",2,"-1,38",3,"-3,74",3,"-4,07",3,"-0,71",2
123406,AGMI,5779,,,"-2,14",2,"-0,09",2,"-0,06",1,"-0,13",1,"-0,08",4,"-1,00",3,"-1,33",3,"-0,95",2,"-1,38",3,"-3,74",3,"-4,07",3,"-0,71",2
130971,AGMI,7162,,,"-2,14",2,"-0,09",2,"-0,06",1,"-0,13",1,"-0,08",4,"-1,00",3,"-1,33",3,"-0,95",2,"-1,38",3,"-3,74",3,"-4,07",3,"-0,71",2
139786,AGMI,9247,,,"-2,14",2,"-0,09",2,"-0,06",1,"-0,13",1,"-0,08",4,"-1,00",3,"-1,33",3,"-0,95",2,"-1,38",3,"-3,74",3,"-4,07",3,"-0,71",2
149335,AGMI,A917,,,"-2,14",2,"-0,10",1,"-0,20",1,"-0,40",1,"0,12",3,"-0,81",3,"-1,09",3,"-0,83",2,"-1,31",2,"-3,97",2,"-4,03",2,"-0,60",2
149842,AGMI,B231,,,"-2,14",2,"-0,09",2,"-0,06",1,"-0,13",1,"-0,08",4,"-1,00",3,"-1,33",3,"-0,95",2,"-1,38",3,"-3,74",3,"-4,07",3,"-0,71",2
158674,AGMI,B1516,,,"-2,14",2,"-0,09",2,"-0,06",1,"-0,13",1,"-0,08",4,"-1,00",3,"-1,33",3,"-0,95",2,"-1,38",3,"-3,74",3,"-4,07",3,"-0,71",2
3403011,AGMI,E3779,,,"-2,15",3,,0,"-0,05",10,"0,03",7,"0,43",15,"-0,98",4,"-1,31",4,"-0,94",2,"-1,40",2,"-4,48",7,"-4,02",5,,0
111999,AGMI,3212,,,"-2,15",2,"0,03",2,"-0,11",1,"-0,16",1,"-0,05",4,"-0,74",3,"-0,99",3,"-0,72",2,"-1,10",3,"-3,95",3,"-4,30",3,"-0,12",2
124245,AGMI,6221,,,"-2,15",2,"0,03",2,"-0,11",1,"-0,16",1,"-0,05",4,"-0,74",3,"-0,99",3,"-0,72",2,"-1,10",3,"-3,95",3,"-4,30",3,"-0,12",2
131409,AGMI,7534,,,"-2,15",2,"0,03",2,"-0,11",1,"-0,16",1,"-0,05",4,"-0,74",3,"-0,99",3,"-0,72",2,"-1,10",3,"-3,95",3,"-4,30",3,"-0,12",2
139499,AGMI,9087,,,"-2,15",2,"0,03",2,"-0,11",1,"-0,16",1,"-0,05",4,"-0,74",3,"-0,99",3,"-0,72",2,"-1,10",3,"-3,95",3,"-4,30",3,"-0,12",2
150011,AGMI,B350,,,"-2,15",2,"0,03",2,"-0,11",1,"-0,16",1,"-0,05",4,"-0,74",3,"-0,99",3,"-0,72",2,"-1,10",3,"-3,95",3,"-4,30",3,"-0,12",2
150181,AGMI,B436,,,"-2,15",2,"0,19",1,"0,01",1,"-0,04",1,,0,"-0,58",1,"-0,80",1,"-2,92",9,"-4,91",10,"0,24",1,"0,29",1,,0
158900,AGMI,B1602,,,"-2,15",2,"0,03",2,"-0,11",1,"-0,16",1,"-0,05",4,"-0,74",3,"-0,99",3,"-0,72",2,"-1,10",3,"-3,95",3,"-4,30",3,"-0,12",2
161102,AGMI,B2662,,,"-2,15",8,"0,00",2,"-0,01",3,"0,03",2,"-0,38",5,"-0,50",4,"-0,69",4,"0,03",11,"-0,11",10,"-0,93",12,"-4,97",21,"-0,40",2
319893,AGMI,B5294,,,"-2,15",5,"0,20",3,"-0,08",1,"-0,08",1,"-0,06",24,"-0,67",2,"-0,89",2,"-1,54",11,"-2,34",11,"-3,16",10,"-3,64",9,"-2,16",4
469938,AGMI,B7777,,,"-2,15",7,"-0,07",5,"0,03",3,"0,06",3,"-1,29",26,"-0,94",4,"-1,23",4,"-0,91",12,"-1,16",13,"-2,80",19,"-3,36",12,"0,14",6
470188,AGMI,B8146,,,"-2,15",7,"-0,23",5,"-0,05",3,"-0,05",2,"0,81",26,"-1,21",4,"-1,56",4,"-1,28",12,"-1,38",13,"-4,75",12,"-4,10",12,"0,33",5
790284,AGMI,C1771,,,"-2,15",6,"-0,09",4,"-0,21",3,"-0,41",3,"-0,62",26,"-1,12",3,"-1,58",3,"-1,96",12,"-3,76",13,"-4,95",11,"-5,82",11,"0,83",4
790735,AGMI,C2555,,,"-2,15",5,"-0,17",2,"-0,14",2,"-0,06",1,"-0,22",26,"-0,22",3,"-0,28",3,"-1,35",11,"-2,01",10,"-2,77",12,"-3,83",12,"-0,68",2
93499,AGMI,498,,,"-2,15",5,"-0,01",2,"-0,29",4,"-0,25",3,"0,23",6,"-0,18",8,"-0,35",8,"-0,49",6,"-1,29",6,"-1,59",7,"-1,82",7,"0,28",2
112261,AGMI,3370,,,"-2,15",3,"0,09",1,"-0,07",3,"-0,18",2,"-0,66",6,"-0,47",5,"-0,66",5,"-0,70",5,"-1,23",5,"-4,83",6,"-4,96",6,"-0,83",2
96248,AGMI,988,,,"-2,16",4,"-0,04",3,"-0,14",1,"-0,26",1,"-0,32",8,"-1,23",6,"-1,66",6,"-1,25",5,"-1,98",5,"-4,10",6,"-4,30",6,"-0,91",2
160450,AGMI,B2477,B2477,,"-2,16",14,"-0,10",8,"0,02",7,"-0,27",6,"-0,87",29,"-0,18",18,"-0,08",18,"0,28",16,"1,24",18,"-3,46",22,"-8,36",31,"1,65",9
103361,AGMI,1556,,,"-2,16",4,"0,03",7,"-0,01",5,"-0,04",1,"-0,04",11,"-0,69",10,"-0,98",10,"-0,83",7,"-1,52",7,"-2,95",8,"-4,22",8,"-0,96",6
111737,AGMI,2506,,,"-2,16",12,"0,42",11,"-0,40",11,"-0,47",11,"-0,09",12,"0,83",14,"1,28",14,"-1,48",12,"-3,24",12,"-3,97",14,"-3,13",14,"-1,72",9
140082,AGMI,9372,,,"-2,16",4,"0,11",6,"-0,04",2,"-0,03",2,"-0,07",5,"-1,06",8,"-1,36",8,"-0,86",5,"-0,99",6,"-3,73",7,"-4,61",6,"-0,10",2
148808,AGMI,A528,,,"-2,16",7,"0,03",1,"-0,23",10,"-0,31",12,"-0,26",21,"-1,44",11,"-1,97",11,"-1,19",11,"-2,02",11,"-3,80",13,"-1,79",14,"-0,78",6
159717,AGMI,B2119,,,"-2,16",7,"0,08",6,"-0,03",1,"-0,06",1,"-0,01",7,"-0,77",7,"-1,06",7,"-0,82",4,"-1,35",4,"-1,26",4,"-4,36",21,"-0,63",2
469897,AGMI,B7698,,,"-2,16",6,"-0,21",3,"-0,21",2,"-0,25",2,"-0,24",26,"-1,34",3,"-1,87",3,"-1,58",12,"-2,79",13,"-6,90",12,"-7,42",11,"1,69",4
2483969,AGMI,E1610,,,"-2,16",6,"-0,12",2,"-0,20",3,"-0,34",3,"0,04",7,"-0,66",4,"-0,89",4,"-1,04",12,"-1,68",13,"-3,21",13,"-2,38",13,"-0,83",2
168279,AGMI,B3766,,,"-2,16",8,"-0,19",5,"-0,10",1,"-0,17",1,"0,21",5,"-0,26",2,"-0,36",2,"-1,85",11,"-3,07",11,"-2,38",17,"-3,85",20,"0,30",3
122986,AGMI,5484,,,"-2,17",1,"0,14",1,"-0,07",1,"-0,06",1,"0,04",2,"-0,82",1,"-1,19",1,"-1,06",1,"-2,06",1,"-4,42",2,"-4,59",2,"-0,65",1
149186,AGMI,A811,,,"-2,17",2,"-0,07",1,"-0,10",1,"-0,05",1,"-0,09",3,"-1,15",3,"-1,54",3,"-1,14",2,"-1,74",2,"-1,80",2,"-2,53",2,"-0,12",1
150247,AGMI,B914,,,"-2,17",2,"0,12",1,"-0,14",1,"-0,04",1,"-0,20",5,"-0,80",3,"-1,10",3,"-0,87",3,"-1,49",3,"-5,66",4,"-4,08",4,"-0,64",1
162160,AGMI,B2861,,,"-2,17",2,"-0,07",1,"-0,10",1,"-0,05",1,"-0,09",3,"-1,15",3,"-1,54",3,"-1,14",2,"-1,74",2,"-1,80",2,"-2,53",2,"-0,12",1
168326,AGMI,B3780,,,"-2,17",6,"0,20",4,"-0,13",2,"-0,22",2,"0,34",8,"-0,03",3,"-0,03",3,"-1,47",11,"-2,75",12,"-1,81",10,"-2,51",10,"0,58",4
320291,AGMI,B5983,,,"-2,17",4,"0,02",1,"-0,09",1,"-0,06",1,"0,11",24,"-0,46",2,"-0,62",2,"-1,56",10,"-2,71",11,"-3,09",9,"-2,93",8,"-0,39",1
320718,AGMI,B6687,,,"-2,17",5,"-0,02",4,"-0,11",1,"-0,12",1,"-1,06",24,"-0,45",1,"-0,60",1,"-1,63",9,"-2,40",8,"-3,20",10,"-4,26",9,"0,19",3
98015,AGMI,35,,,"-2,17",3,"-0,22",7,"-0,06",3,"-0,10",2,"-0,40",7,"-0,63",5,"-0,83",5,"-1,22",4,"-2,31",4,"-2,43",5,"-3,55",5,"-0,54",2
92431,AGMI,369,,,"-2,17",2,"-0,03",1,"-0,05",1,"-0,05",1,"-0,04",4,"-0,91",3,"-1,23",3,"-0,92",2,"-1,45",3,"-2,31",2,"-3,85",3,"-0,91",2
790355,AGMI,C2054,,,"-2,17",16,"0,34",8,"0,01",14,"0,06",16,"0,90",41,"0,58",19,"0,73",19,"-0,22",24,"-0,84",26,"2,54",34,"-3,52",29,"2,12",9
92824,AGMI,417,,,"-2,17",2,"0,21",1,"-0,19",2,"-0,34",3,"-0,29",4,"-0,56",2,"-0,75",2,"-0,55",2,"-0,83",2,"-1,63",3,"-2,21",3,"-0,90",1
167998,AGMI,B3616,B3616,,"-2,17",16,"-0,66",8,"-0,36",15,"-0,51",13,"0,34",29,"0,61",17,"0,88",17,"-0,39",21,"-0,33",23,"-2,85",30,"-6,95",32,"1,29",9
106307,AGMI,1829,,,"-2,17",1,"0,14",1,"-0,07",1,"-0,06",1,"0,04",2,"-0,82",1,"-1,19",1,"-1,06",1,"-2,06",1,"-4,42",2,"-4,59",2,"-0,65",1
2211214,AGMI,D9421,,,"-2,17",13,"-0,04",7,"-0,30",6,"-0,35",6,"-0,81",29,"0,17",9,"0,13",9,"-2,65",16,"-4,83",17,"-9,64",23,"-11,08",26,"2,41",6
92600,AGMI,366,,,"-2,18",4,"-0,07",3,"-0,17",4,"-0,22",4,"-0,43",9,"-1,08",6,"-1,40",6,"-0,91",6,"-1,10",6,"-6,11",7,"-4,44",7,"-0,73",4
91458,AGMI,618,,,"-2,18",3,"-0,23",3,"-0,19",2,"-0,23",1,"-0,01",7,"-0,64",5,"-0,86",5,"-0,63",3,"-0,98",3,"-1,32",4,"-2,05",4,"0,44",2
94121,AGMI,821,,,"-2,18",3,"-0,08",1,"-0,05",1,"-0,05",1,"-0,33",3,"-1,54",8,"-2,13",8,"-1,72",6,"-2,98",6,"-1,74",3,"-1,72",3,"-0,04",2
621856,AGMI,B9091,B9091,,"-2,18",19,"-0,23",12,"-0,32",14,"-0,39",15,"0,25",34,"-2,01",15,"-2,51",15,"-0,44",20,"-1,01",21,"-3,02",26,"-5,67",28,"-0,11",8
110213,AGMI,2503,,,"-2,18",12,"0,21",11,"-0,33",10,"-0,47",11,"-0,21",13,"1,26",13,"1,85",13,"-1,09",11,"-2,67",12,"-3,02",13,"-4,40",13,"-1,50",10
140168,AGMI,9388,9388,,"-2,18",9,"-0,16",5,"0,12",7,"-0,08",1,"-1,75",29,"-1,39",14,"-1,77",14,"-1,12",16,"-1,26",17,"-1,57",18,"-3,37",17,"0,38",7
1741264,AGMI,D4395,,,"-2,18",6,"-0,04",2,"-0,11",2,"-0,07",2,"-0,51",27,"-0,59",4,"-0,87",4,"-1,14",13,"-2,00",14,"-6,31",20,"-5,73",13,"-1,32",2
117546,AGMI,5031,,,"-2,18",4,"0,06",1,"-0,09",1,"-0,09",1,"-0,23",1,"-0,37",1,"-0,48",1,"-1,31",10,"-1,72",11,"-3,60",9,"-4,13",8,,0
168341,AGMI,B3795,,,"-2,19",6,"0,06",1,"0,04",3,"-0,07",2,"-0,16",5,"-0,36",3,"-0,46",3,"-1,29",11,"-2,04",12,"-3,65",11,"-4,47",11,"-0,12",2
169826,AGMI,B4357,,,"-2,19",6,"0,08",4,"-0,06",3,"-0,05",2,"-0,19",9,"-0,58",4,"-0,77",4,"-1,31",12,"-2,05",13,"-5,83",19,"-4,19",11,"-0,17",4
319951,AGMI,B5384,,,"-2,19",10,"0,04",8,"-0,23",5,"-0,44",5,"-0,58",27,"0,40",6,"0,63",6,"-2,41",14,"-4,17",15,"-4,75",13,"-5,49",14,"-0,20",7
320819,AGMI,B6845,,,"-2,19",5,"0,15",4,"-0,06",1,"-0,06",1,"0,66",24,"0,00",2,"0,00",2,"-1,65",10,"-2,94",11,"-2,75",10,"-2,69",9,"-0,70",4
791743,AGMI,C2640,,,"-2,19",5,"-0,02",2,"0,04",3,"-0,19",1,"0,21",26,"-0,52",4,"-0,65",4,"-1,26",12,"-2,09",11,"-1,57",12,"-4,28",11,"-0,86",2
2276941,AGMI,D8266,,,"-2,19",8,"-0,29",3,"-0,15",4,"-0,09",4,"-1,57",27,"-0,07",4,"0,00",4,"-2,99",14,"-4,40",15,"-5,20",14,"-6,04",14,"1,02",2
103358,AGMI,1549,,,"-2,19",8,"-0,31",6,"-0,14",6,"-0,21",7,"0,03",21,"-0,48",13,"-0,71",13,"-0,66",12,"-1,36",13,"-7,30",15,"-4,47",16,"0,49",6
150337,AGMI,B496,B496,,"-2,19",11,"-0,15",7,"-0,22",16,"-0,37",19,"-0,97",29,"-1,15",16,"-1,53",16,"-1,10",15,"-1,63",16,"-5,01",20,"-3,93",23,"-1,67",8
