CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
1000171,AGMI,C4931,,,"-0,13",9,"-0,11",2,"-0,11",2,"-0,24",2,"-0,23",26,"-0,18",4,"-0,21",4,"-0,20",13,"-0,13",13,"-2,12",20,"-0,76",22,"0,70",2
1204383,AGMI,C6860,,,"-0,13",7,"0,11",2,"0,62",23,"-0,20",2,"0,02",25,"0,09",4,"0,14",4,"0,10",13,"0,22",14,"0,28",20,"-0,71",14,"0,41",2
1204716,AGMI,C7139,,,"-0,13",8,"-0,06",2,"-0,17",3,"-0,13",3,"-1,55",27,"-0,77",4,"-0,91",4,"-0,49",13,"-0,91",14,"-1,62",20,"-2,02",13,"-0,47",2
1741229,AGMI,D3914,,,"-0,13",3,"-0,25",2,"0,06",24,"0,14",3,"0,19",26,"-0,61",4,"-0,71",4,"-0,28",4,"0,15",4,"1,85",19,"-1,93",5,"0,39",2
1737637,AGMI,D3414,,,"-0,13",18,"-0,27",10,"0,00",29,"-0,22",33,"-0,12",22,"0,23",14,"0,13",14,"0,54",17,"0,94",18,"-2,74",29,"-7,22",32,"1,29",10
1738006,AGMI,D4530,,,"-0,13",10,"-0,11",2,"0,04",3,"0,26",29,"-0,17",7,"-0,08",4,"-0,09",4,"-0,08",13,"-0,03",14,"-2,95",20,"-0,58",22,"1,03",2
1738294,AGMI,D4850,,,"-0,13",18,"-0,48",8,"-0,25",27,"-0,35",34,"-0,82",35,"0,21",13,"0,32",13,"-2,82",23,"-3,82",25,"-6,56",28,"-4,84",32,"2,25",8
1969561,AGMI,D5848,,,"-0,13",11,"0,18",2,"-0,05",25,"-0,21",30,"0,31",9,"0,28",5,"0,29",5,"-0,41",14,"-0,89",15,"-0,86",21,"-3,18",23,"0,74",3
139483,AGMI,9080,9080,,"-0,14",11,"-0,08",8,"-0,10",14,"-0,71",15,"1,08",28,"0,81",17,"1,05",17,"0,69",15,"0,86",16,"3,23",19,"-0,81",20,"0,40",9
622308,AGMI,B9293,,,"-0,14",5,"-0,03",1,"-0,13",23,"0,01",1,"-0,43",25,"-0,45",3,"-0,60",3,"-0,11",11,"-0,42",12,"0,13",18,"0,59",10,"-0,55",1
791029,AGMI,C2957,,,"-0,14",10,"-0,28",4,"-0,07",1,"-0,28",28,"-0,50",25,"-0,02",3,"-0,01",3,"-1,67",11,"-2,45",10,"-2,54",12,"-1,93",22,"-0,02",5
1204552,AGMI,C6996,,,"-0,14",10,"0,04",2,"-0,17",6,"-0,46",6,"0,45",27,"-0,08",5,"-0,08",5,"-0,92",14,"-1,38",15,"-1,61",21,"0,01",23,"0,35",3
1205515,AGMI,C8117,,,"-0,14",6,"-0,19",2,"0,05",3,"0,02",2,"0,77",26,"-0,02",4,"-0,01",4,"-0,15",13,"-0,16",14,"-0,57",13,"-0,62",13,"0,76",2
1440651,AGMI,C9443,,,"-0,14",6,"-0,22",4,"-0,05",1,"-0,05",1,"0,20",24,"-0,18",1,"-0,23",1,"-0,51",10,"-0,38",10,"-2,36",11,"-3,27",12,"0,34",3
1741619,AGMI,D3361,,,"-0,14",7,"-0,01",2,"-0,15",2,"0,04",3,"0,52",4,"-0,11",3,"-0,16",3,"-0,14",3,"-0,26",3,"0,36",18,"1,19",22,"-1,04",2
1966855,AGMI,D4923,,,"-0,14",18,"-0,08",9,"0,10",15,"-0,08",14,"0,47",20,"3,15",12,"4,42",12,"-2,70",22,"-3,90",23,"-0,01",29,"-5,78",31,"2,78",9
1969491,AGMI,D5581,,,"-0,14",9,"-0,30",3,"-0,10",5,"-0,25",5,"-0,80",8,"0,48",6,"0,67",6,"-2,77",14,"-4,53",15,"-1,65",14,"-1,34",14,"1,29",3
2368573,AGMI,E1250,,,"-0,14",12,"0,08",3,"0,09",25,"0,36",30,"0,18",5,"0,00",5,"0,20",5,"-0,48",14,"0,23",15,"-2,06",20,"-3,41",23,"-0,24",3
2632469,AGMI,E2972,,,"-0,14",16,"0,23",7,"-0,31",16,"-0,28",17,"0,19",35,"0,04",10,"0,01",10,"0,14",22,"-1,56",24,"-2,02",29,"-2,11",25,"-1,34",7
3057032,AGMI,E8614,,,"-0,14",16,"-0,21",6,"0,13",13,"0,28",14,"-0,18",34,"0,13",10,"0,24",10,"-1,57",21,"-3,30",23,"-4,48",28,"-6,60",31,"0,78",5
3085756,AGMI,E9292,,,"-0,14",15,"-0,23",5,"-0,30",15,"-0,46",16,"1,72",33,"-0,86",9,"-1,27",9,"-0,07",20,"-1,85",21,"-10,57",27,"-5,96",29,"0,28",6
3664292,AGMI,F3474,,,"-0,14",5,,0,,0,,0,,0,,0,,0,,0,,0,"5,86",16,"-0,45",18,,0
3664832,AGMI,F4377,,,"-0,14",7,,0,"0,02",1,"0,02",1,,0,"-0,10",1,"-0,15",1,"-0,54",9,"-1,07",10,"0,25",16,"0,60",18,,0
4230995,AGMI,F7514,,,"-0,14",9,"-0,12",3,"-0,08",26,"-0,26",7,"-1,11",28,"-0,89",5,"-1,28",5,"-0,12",15,"-0,49",16,"-1,33",21,"-3,59",15,"0,63",3
4527498,AGMI,F9804,,,"-0,14",8,,0,"-0,39",22,"-0,33",27,,0,"0,22",1,"0,30",1,"0,92",9,"1,54",11,"-0,90",16,"-1,89",19,,0
3664280,AGMI,F3456,,,"-0,15",5,,0,,0,,0,,0,,0,,0,,0,,0,"0,18",15,"-0,49",18,,0
3663037,AGMI,F3740,,,"-0,15",7,,0,"-0,03",1,"-0,03",1,,0,"0,01",1,"0,02",1,"0,16",8,"0,46",10,"0,74",16,"-0,76",18,,0
3663385,AGMI,F5177,,,"-0,15",4,,0,"-0,01",1,"-0,01",1,,0,"-0,02",1,"-0,02",1,"-0,03",9,"0,06",10,"-0,40",8,"-0,49",8,,0
4528270,AGMI,G299,,,"-0,15",2,,0,,0,,0,,0,"-0,06",1,"-0,08",1,"-0,25",8,"-0,41",9,,0,,0,,0
320031,AGMI,B5475,,,"-0,15",13,"0,15",9,"0,14",4,"0,17",4,"-1,09",32,"-0,98",14,"-1,43",14,"-0,65",17,"-1,17",18,"-2,36",24,"-3,59",26,"0,72",10
791383,AGMI,C1377,C1377,,"-0,15",9,"-0,07",7,"0,02",1,"0,01",1,"0,28",27,"0,44",7,"0,59",6,"0,39",13,"0,41",14,"-0,93",20,"-0,07",21,"0,10",1
622202,AGMI,B9085,,,"-0,15",10,"-0,06",2,"-0,32",23,"-0,36",29,"-0,48",26,"-0,31",3,"-0,43",3,"0,04",13,"-0,06",14,"2,50",19,"0,50",22,"0,57",1
701494,AGMI,C632,,,"-0,15",14,"0,01",7,"-0,21",29,"-0,07",33,"0,30",31,"-2,12",9,"-2,47",9,"0,02",12,"0,15",13,"-3,72",25,"-1,51",28,"-1,94",6
642382,AGMI,C575,,,"-0,15",9,"0,05",4,"-0,08",1,"-0,06",1,"0,33",25,"-0,66",3,"-0,90",3,"-1,55",12,"-2,49",13,"-5,29",18,"-2,36",21,"0,92",4
790078,AGMI,C1415,,,"-0,15",9,"-0,08",4,"-0,10",4,"-0,09",2,"1,26",25,"0,18",3,"0,25",3,"1,43",12,"2,30",13,"1,46",18,"-4,10",20,"1,58",4
790156,AGMI,C1591,,,"-0,15",10,"0,08",5,"-0,14",3,"-0,22",3,"-0,62",25,"0,04",4,"0,14",4,"-0,91",12,"-1,51",13,"-3,42",19,"-6,07",22,"1,32",5
999574,AGMI,C4034,,,"-0,15",8,"-0,21",3,"0,01",2,"-0,04",2,"0,12",8,"-0,76",3,"-0,96",3,"-0,26",11,"-0,05",12,"-0,24",18,"-0,80",20,"1,48",3
1224422,AGMI,C7114,,,"-0,15",4,,0,"0,00",1,,0,,0,"-0,04",1,"-0,05",1,"-0,19",10,"-0,35",10,"0,01",9,"-0,03",8,,0
1561871,AGMI,D1050,,,"-0,15",7,"-0,14",1,"-0,16",5,"-0,11",5,"0,13",7,"-0,57",4,"-0,76",4,"-1,08",13,"-1,77",14,"-0,95",14,"-0,72",14,"-0,12",2
1737880,AGMI,D3889,,,"-0,15",18,"-0,20",10,"0,00",30,"-0,27",34,"0,20",35,"2,09",14,"2,97",14,"-1,96",18,"-2,61",19,"-5,36",31,"-8,22",33,"4,78",9
1741527,AGMI,D4023,,,"-0,15",8,"0,04",2,"-0,13",4,"-0,40",5,"-0,02",27,"-0,05",4,"-0,02",4,"0,71",5,"1,31",5,"-0,18",20,"-1,60",23,"1,63",2
1968014,AGMI,D7041,,,"-0,15",4,"-0,05",2,"-0,08",4,"-0,13",4,"0,06",8,"0,22",4,"0,28",4,"-0,34",5,"-0,75",5,"2,34",7,"0,42",7,"-0,39",2
2634303,AGMI,E1798,,,"-0,15",10,"-0,09",2,"-0,08",5,"-0,17",4,"0,70",28,"0,02",5,"-0,07",5,"0,04",14,"0,04",15,"0,33",21,"-4,26",23,"1,31",3
2634336,AGMI,E1856,,,"-0,15",11,"-0,07",3,"-0,54",24,"-0,71",29,"-0,70",27,"0,27",5,"0,32",5,"-0,32",13,"-0,13",14,"0,71",20,"-0,93",23,"0,20",3
2804735,AGMI,E4704,,,"-0,15",12,"-0,07",3,"0,03",22,"-0,28",30,"-0,14",27,"0,15",5,"0,14",5,"-0,65",14,"-1,46",15,"-1,59",19,"-4,87",23,"0,11",3
2804542,AGMI,E5686,,,"-0,15",10,"-0,13",2,"-0,28",24,"-0,73",29,"0,93",27,"0,42",4,"0,56",4,"0,28",12,"0,23",12,"-0,42",20,"-1,11",23,"1,05",2
2920995,AGMI,E7640,,,"-0,15",19,"-0,21",10,"0,07",18,"-0,01",19,"0,49",35,"2,74",15,"3,70",15,"-4,28",23,"-6,10",24,"-7,91",30,"-7,80",32,"4,64",10
2484001,AGMI,E1631,,,"-0,16",5,,0,"0,45",13,"0,04",1,,0,"-0,02",1,"-0,07",1,"-0,52",10,"-1,58",11,"-0,64",11,"0,86",12,,0
2632334,AGMI,E2586,,,"-0,16",16,"-0,11",5,"-0,18",15,"-0,38",15,"0,34",34,"-0,40",10,"-0,44",10,"-0,93",22,"-0,48",23,"0,94",29,"-2,83",32,"1,18",6
2805410,AGMI,E4859,,,"-0,16",11,"-0,13",3,"0,11",6,"0,17",6,"-0,51",28,"-0,02",5,"0,05",5,"-1,33",14,"-1,84",15,"-2,85",21,"-4,55",23,"2,14",4
3664428,AGMI,F3715,,,"-0,16",5,,0,,0,,0,,0,,0,,0,,0,,0,"-2,54",16,"-0,51",19,,0
4794360,AGMI,G1882,,,"-0,16",6,"-0,10",1,"0,25",23,"0,10",3,"-0,61",27,"0,00",4,"0,05",4,"-0,80",13,"-1,27",14,"1,79",20,"-2,39",12,"0,25",1
103354,AGMI,1540,,,"-0,16",7,"-0,03",1,"-0,03",1,"-0,03",1,"-0,69",15,"-0,83",12,"-1,05",12,"-0,64",12,"-0,65",13,"-0,06",9,"1,34",12,"-1,98",5
622388,AGMI,B9456,,,"-0,16",10,"-0,08",3,"-0,33",24,"-0,54",29,"-0,70",26,"-0,28",5,"-0,35",5,"-0,17",12,"-0,12",13,"0,03",19,"-1,22",22,"-0,29",3
622556,AGMI,B9747,,,"-0,16",8,"0,09",4,"0,04",6,"0,00",5,"-0,29",27,"0,92",6,"1,37",6,"-0,22",14,"0,02",15,"-1,46",13,"-3,39",13,"1,09",4
622593,AGMI,B9762,,,"-0,16",9,"-0,17",2,"-0,03",23,"-0,34",29,"-1,31",26,"0,04",4,"0,05",4,"-0,68",12,"-1,03",13,"0,69",18,"0,37",21,"1,14",2
622868,AGMI,C268,,,"-0,16",9,"-0,34",2,"0,06",1,"0,10",1,"0,31",26,"-0,14",4,"-0,20",4,"-0,13",12,"-0,18",13,"-2,12",19,"-1,89",22,"0,99",2
642479,AGMI,C797,,,"-0,16",6,"0,05",4,"-0,02",1,"0,03",1,"-0,19",24,"-0,17",2,"-0,24",2,"-0,52",11,"-1,09",11,"0,06",9,"-2,19",12,"-1,25",4
1205159,AGMI,C7663,,,"-0,16",5,"-0,05",1,"-0,03",1,"-0,02",1,"0,31",26,"-0,17",2,"-0,21",2,"-0,09",12,"-0,01",12,"0,54",12,"0,26",10,"0,06",1
1562502,AGMI,D1726,,,"-0,16",15,"-0,37",8,"-0,13",13,"-0,03",13,"0,19",21,"1,31",12,"1,76",12,"-0,25",22,"-0,43",23,"-2,01",24,"-4,39",24,"1,32",8
1741395,AGMI,D4133,,,"-0,16",7,"-0,14",2,"-0,02",1,"-0,06",1,"0,46",27,"-0,33",3,"-0,40",3,"0,68",4,"1,22",4,"-3,10",19,"-2,66",22,"0,26",2
320127,AGMI,B5661,,,"-0,17",13,"0,08",8,"-0,25",4,"-0,38",4,"-0,44",32,"0,11",14,"0,13",14,"0,83",17,"1,26",18,"-0,91",24,"-1,55",27,"0,67",9
526022,AGMI,B8645,,,"-0,17",6,"-0,16",4,"-0,14",3,"-0,16",3,"-0,34",26,"-1,19",3,"-1,61",3,"-1,33",12,"-2,27",13,"-4,61",11,"-2,25",11,"1,92",4
622148,AGMI,C462,,,"-0,17",14,"0,13",7,"-0,06",27,"0,09",32,"-0,18",30,"-1,94",8,"-2,27",8,"-0,48",17,"-0,69",18,"-4,25",24,"-0,74",26,"-1,71",5
790808,AGMI,C2643,,,"-0,17",10,"-0,47",5,"-0,06",4,"-0,13",4,"-1,00",26,"-0,21",4,"-0,28",4,"-2,05",13,"-4,50",14,"-3,01",20,"-0,85",23,"1,24",5
999683,AGMI,C4287,,,"-0,17",10,"-0,29",5,"-0,07",4,"-0,03",3,"0,44",27,"-0,25",3,"-0,33",3,"-1,21",13,"-1,80",14,"-3,08",20,"-1,37",22,"0,50",5
999049,AGMI,C4725,,,"-0,17",8,"0,02",2,"0,12",3,"-0,06",3,"1,93",26,"-0,59",3,"-0,76",3,"0,27",12,"0,14",13,"-2,21",18,"-3,52",21,"-0,44",2
1563158,AGMI,D2466,,,"-0,17",10,"0,08",1,"0,11",4,"0,31",5,"0,28",9,"0,43",5,"0,67",5,"-1,50",13,"-2,65",15,"-1,19",21,"-1,70",23,"0,64",3
1737428,AGMI,D3347,,,"-0,17",16,"-0,14",8,"0,04",15,"0,10",17,"0,54",21,"0,02",12,"-0,11",12,"-1,04",14,"-1,70",15,"-3,44",28,"-4,61",31,"0,91",8
1967407,AGMI,D6184,,,"-0,17",8,"-0,03",3,"0,06",25,"0,32",5,"0,66",8,"0,80",5,"1,06",5,"-1,93",14,"-3,63",15,"-2,13",20,"-0,61",13,"0,75",3
1969630,AGMI,D6402,,,"-0,17",12,"-0,22",3,"-0,19",25,"-0,25",30,"-0,02",8,"0,96",5,"1,26",5,"-0,57",15,"-2,05",16,"-4,31",21,"-2,64",24,"0,78",3
2386797,AGMI,E706,,,"-0,17",6,"-0,05",2,"0,11",1,"0,05",1,"0,54",6,"0,69",1,"0,96",1,"0,53",3,"0,85",3,"1,00",17,"-2,74",20,"0,72",1
2634423,AGMI,E2099,,,"-0,17",11,"-0,19",2,"-0,31",24,"-0,79",29,"1,51",27,"0,22",3,"0,33",3,"-0,43",13,"-0,01",14,"0,34",20,"-2,16",22,"0,34",1
2634768,AGMI,E3088,,,"-0,17",11,"-0,13",3,"-0,55",24,"-0,34",30,"-0,40",27,"0,35",3,"0,55",3,"-0,29",13,"-0,45",14,"-4,71",20,"-3,19",22,"0,97",2
2801949,AGMI,E3853,,,"-0,17",19,"-0,80",11,"-0,02",18,"0,11",18,"0,81",35,"-0,18",16,"-0,26",16,"-2,67",24,"-3,41",26,"-8,70",30,"-8,87",33,"2,41",12
2804651,AGMI,E4358,,,"-0,17",11,"-0,21",3,"-0,07",5,"-0,13",4,"0,67",27,"0,52",5,"0,59",5,"-0,28",14,"-0,41",15,"-2,83",21,"-4,60",23,"0,63",4
2921931,AGMI,E6683,,,"-0,17",11,"-0,07",2,"-0,26",24,"-0,51",30,"-0,96",27,"0,34",5,"0,49",5,"0,39",14,"0,45",15,"0,91",21,"-1,98",24,"0,73",2
2921703,AGMI,E6821,,,"-0,17",10,"-0,24",1,"0,21",23,"0,45",28,"-1,05",27,"-0,38",4,"-0,50",4,"-0,46",14,"-0,74",15,"-1,12",21,"-0,35",23,"0,62",2
3384697,AGMI,F2948,,,"-0,17",1,"-0,17",1,"-0,02",1,"-0,02",1,"-0,33",26,"-0,07",2,"-0,06",2,"0,03",1,"0,19",2,"-8,16",17,"-0,54",2,"0,46",1
4552656,AGMI,F7819,,,"-0,17",1,"-0,17",1,"-0,02",1,"-0,02",1,"-0,71",26,"-0,07",2,"-0,06",2,"0,03",1,"0,19",2,"-1,82",2,"-0,54",2,"0,46",1
4527595,AGMI,G850,,,"-0,17",6,,0,"-0,31",22,"-0,30",27,,0,,0,,0,,0,,0,"-3,62",16,"-0,19",19,,0
4528078,AGMI,G490,,,"-0,17",5,,0,,0,,0,,0,,0,,0,,0,,0,"-3,12",16,"-0,53",19,,0
4528182,AGMI,G282,,,"-0,17",8,"-0,03",1,"0,10",1,"0,05",1,"-0,08",26,"0,48",3,"0,65",3,"-0,81",12,"-1,41",13,"-3,05",19,"-0,01",20,"1,29",1
3198179,AGMI,F1864,,,"-0,18",4,,0,"0,01",1,"0,01",1,,0,"-0,02",1,"-0,06",1,"-0,35",10,"-0,99",10,"0,36",9,"0,42",8,,0
3664733,AGMI,F4249,,,"-0,18",6,,0,"-0,19",21,"0,22",25,,0,,0,,0,,0,,0,"-2,32",15,"-0,83",18,,0
3663283,AGMI,F4144,,,"-0,18",13,"-0,23",5,"0,29",15,"0,51",13,"0,98",34,"-0,36",8,"-0,35",8,"-3,02",22,"-4,99",23,"-4,70",24,"-3,34",24,"3,27",5
4230894,AGMI,F7129,,,"-0,18",8,"-0,21",3,"0,00",21,"-0,08",5,"-0,23",27,"0,15",5,"0,22",5,"-1,19",12,"-1,78",13,"0,76",18,"-2,17",13,"-0,17",3
4231252,AGMI,F8805,,,"-0,18",11,"-0,04",2,"-0,20",6,"-0,36",6,"1,31",28,"0,68",4,"0,85",4,"-0,65",14,"-2,15",15,"-3,12",18,"-1,52",24,"0,30",2
4526914,AGMI,F9009,,,"-0,18",11,"-0,27",3,"-1,05",25,"-1,05",29,"-0,57",28,"0,82",5,"1,01",5,"-0,05",6,"0,15",7,"-8,01",21,"-7,65",24,"0,81",4
791405,AGMI,C1528,C1528,,"-0,18",10,"0,16",7,"0,14",3,"0,12",3,"-0,70",29,"-0,44",8,"-0,61",8,"0,42",14,"0,71",15,"-0,45",21,"-2,45",24,"-0,87",1
999869,AGMI,C4528,,,"-0,18",12,"0,11",8,"-0,01",5,"-0,04",5,"0,89",26,"-1,38",9,"-1,85",9,"-0,25",15,"-0,67",16,"-0,63",21,"-3,83",23,"1,05",7
999205,AGMI,C5277,,,"-0,18",14,"-0,02",4,"-0,56",25,"-0,48",10,"-0,09",31,"0,66",8,"0,86",8,"0,10",18,"-0,88",19,"-8,40",24,"-6,48",28,"1,75",4
1000548,AGMI,C5626,,,"-0,18",12,"-0,22",6,"-0,27",24,"-0,84",29,"0,20",27,"-0,20",4,"-0,19",4,"-1,06",14,"-1,83",15,"-10,10",20,"-4,19",23,"2,17",6
1741641,AGMI,D3629,,,"-0,18",4,"-0,27",2,"0,07",4,"-0,03",5,"0,58",26,"0,18",4,"0,25",4,"-0,15",5,"-0,24",6,"-0,24",7,"-0,54",8,"0,69",2
2209928,AGMI,D7784,,,"-0,18",15,"0,17",4,"0,35",14,"0,30",16,"-0,10",19,"-0,77",7,"-0,85",7,"-0,62",21,"-0,56",22,"1,34",28,"-2,25",31,"0,50",4
2802768,AGMI,E5479,,,"-0,18",7,,0,"-0,02",1,"-0,02",1,,0,"-0,11",1,"-0,16",1,"-0,52",9,"-0,94",10,"-0,05",16,"0,71",19,,0
2921904,AGMI,E6226,,,"-0,18",9,"-0,03",2,"0,04",4,"0,01",4,"0,02",27,"-0,99",4,"-1,29",4,"0,13",14,"-0,10",15,"-1,70",20,"-2,73",23,"1,10",2
1969866,AGMI,D6836,,,"-0,19",7,"-0,08",3,"0,03",4,"0,04",4,"-0,04",7,"-0,16",4,"-0,25",4,"-0,40",13,"-0,67",14,"-1,60",12,"-1,62",12,"-0,01",2
2276850,AGMI,D7823,,,"-0,19",9,"0,27",2,"-0,23",4,"-0,28",5,"0,07",8,"-0,33",4,"-0,40",4,"0,46",13,"1,25",14,"2,55",20,"-0,73",23,"0,28",2
2634718,AGMI,E2922,,,"-0,19",9,"0,26",2,"-0,20",5,"-0,37",5,"-1,19",27,"0,36",4,"0,48",4,"0,05",13,"-0,21",14,"0,91",20,"-0,73",23,"0,13",2
2634788,AGMI,E3170,,,"-0,19",10,"-0,26",3,"-0,08",4,"0,02",3,"-0,57",27,"0,89",5,"1,17",5,"-4,05",14,"-6,00",15,"-2,27",21,"0,04",24,"1,74",3
2804325,AGMI,E4686,,,"-0,19",12,"-0,06",3,"-0,14",24,"-0,40",30,"-0,06",27,"0,58",4,"0,70",4,"-0,59",14,"-1,38",15,"0,12",20,"-1,94",23,"0,49",2
3664536,AGMI,F3663,,,"-0,19",8,"0,09",1,"0,11",4,"0,17",3,"-0,79",27,"-0,31",3,"-0,51",3,"-0,02",12,"-0,08",13,"-0,53",19,"-1,11",21,"-0,74",2
4044071,AGMI,F6710,,,"-0,19",10,"-0,18",3,"-0,18",5,"-0,17",5,"1,95",27,"-0,49",5,"-0,68",5,"1,45",6,"1,58",6,"-5,24",20,"-4,94",23,"1,11",3
526173,AGMI,B8836,,,"-0,19",10,"-0,08",6,"0,05",1,"0,04",1,"-0,53",29,"0,25",9,"0,41",9,"0,02",14,"0,27",15,"-0,10",21,"0,27",23,"-1,07",8
999761,AGMI,C4358,,,"-0,19",4,"-0,01",6,"-0,05",1,"0,06",1,"-0,57",26,"-0,15",5,"-0,21",5,"-0,68",5,"-1,04",5,"-3,15",6,"-2,52",6,"0,36",4
622487,AGMI,B9595,,,"-0,19",9,"0,08",2,"-0,02",24,"0,18",29,"0,72",26,"-0,08",4,"-0,10",4,"-0,17",12,"-0,25",13,"-0,13",19,"-0,28",21,"0,23",2
622777,AGMI,C104,,,"-0,19",9,"0,16",1,"-0,16",4,"-0,23",4,"-0,28",26,"0,05",4,"0,10",4,"0,27",12,"0,46",13,"-1,81",19,"-0,86",22,"0,88",2
999522,AGMI,C4113,,,"-0,19",9,"-0,28",5,"0,15",4,"0,06",2,"0,90",26,"0,24",4,"0,25",4,"-0,51",12,"-1,39",13,"-4,03",19,"-5,10",21,"1,85",5
1441291,AGMI,D218,,,"-0,19",15,"-0,31",8,"0,06",13,"0,17",13,"-1,35",33,"1,41",13,"1,84",13,"-2,18",22,"-3,58",23,"-2,49",22,"-3,91",23,"2,53",9
1561575,AGMI,D652,,,"-0,19",2,,0,"-0,01",1,"-0,01",1,,0,"-0,03",1,"-0,04",1,"-0,13",5,"-0,19",4,"-0,29",5,"-0,33",5,,0
1561669,AGMI,D829,,,"-0,19",16,"0,04",9,"0,10",14,"-0,13",14,"0,26",18,"1,87",13,"2,57",13,"-2,46",22,"-3,74",24,"-7,15",29,"-4,80",24,"3,62",9
1969577,AGMI,D6006,,,"-0,19",7,"0,04",2,"-0,08",6,"-0,09",6,"0,54",8,"0,47",4,"0,62",4,"-0,91",14,"-1,59",15,"-0,82",21,"1,59",15,"1,19",2
123469,AGMI,5827,,,"-0,20",10,"-0,21",8,"0,22",14,"0,31",12,"0,19",27,"-0,77",19,"-1,00",19,"-0,66",17,"-0,82",18,"-2,17",20,"-1,90",20,"0,45",10
525949,AGMI,B8532,,,"-0,20",19,"-0,01",11,"-0,20",31,"0,34",35,"0,19",33,"2,18",14,"2,87",14,"0,21",22,"-0,14",23,"-1,96",28,"-4,09",30,"2,31",10
622201,AGMI,B9084,,,"-0,20",9,"-0,01",2,"0,28",24,"0,56",29,"-0,32",26,"-0,14",4,"-0,14",4,"-0,52",12,"-0,47",13,"-0,58",19,"-1,51",22,"0,85",2
777660,AGMI,B9094,,,"-0,20",9,"-0,06",6,"0,06",6,"0,13",5,"-0,82",26,"0,59",7,"0,80",7,"0,48",7,"0,89",7,"1,29",7,"-2,81",21,"1,49",6
622309,AGMI,B9294,,,"-0,20",9,"-0,06",2,"0,04",23,"-0,06",28,"-0,91",26,"-0,23",3,"-0,33",3,"-0,50",11,"-1,04",12,"1,89",18,"1,80",22,"-0,07",2
622474,AGMI,B9575,,,"-0,20",7,"-0,06",2,"0,40",23,"-0,09",2,"0,64",26,"0,30",5,"0,42",5,"-0,08",13,"0,19",14,"3,19",20,"-1,02",13,"-0,22",2
622634,AGMI,B9859,,,"-0,20",9,"-0,02",2,"0,53",24,"0,60",29,"-0,28",26,"-0,15",4,"-0,22",4,"-0,53",13,"-0,96",13,"-0,29",19,"-0,49",21,"1,03",2
642469,AGMI,C751,,,"-0,20",12,"0,41",6,"-0,33",24,"-0,34",29,"-0,59",25,"1,00",5,"1,57",5,"0,11",12,"-0,04",12,"-0,94",19,"-0,90",22,"0,22",6
999861,AGMI,C4487,,,"-0,20",10,"0,18",5,"-0,52",24,"-0,72",29,"-0,28",26,"0,54",4,"0,68",4,"-0,26",11,"-0,46",12,"-0,51",19,"-3,09",21,"1,26",5
1224327,AGMI,C8258,,,"-0,20",3,,0,"0,01",1,"0,01",1,,0,"-0,02",1,"-0,05",1,"-0,33",5,"-0,96",6,"-0,04",5,"0,33",5,,0
1969418,AGMI,D4888,,,"-0,20",8,"0,02",1,"0,18",22,"-0,13",28,"0,19",2,"-0,60",2,"-0,84",2,"-1,79",9,"-2,70",9,"1,71",17,"1,49",20,"-0,14",1
1966962,AGMI,D5534,,,"-0,20",19,"-0,24",10,"0,38",30,"-0,11",34,"0,92",21,"2,88",13,"4,02",13,"-2,52",23,"-3,99",24,"-2,65",29,"-8,22",31,"4,19",10
1969292,AGMI,D5559,,,"-0,20",6,"-0,13",2,"0,04",4,"-0,20",2,"-1,52",27,"0,05",4,"0,10",4,"0,00",13,"0,23",14,"2,42",20,"-1,22",13,"1,55",2
2386318,AGMI,E365,,,"-0,20",6,"-0,07",1,"-0,07",4,"-0,10",2,"-0,14",7,"-0,10",3,"-0,10",3,"0,23",13,"0,89",14,"3,59",19,"-3,01",12,"0,84",2
2386533,AGMI,E1028,,,"-0,20",8,"-0,15",3,"-0,22",6,"-0,28",5,"-2,32",27,"-0,29",5,"-0,34",5,"-2,05",14,"-3,58",15,"-8,76",19,"-4,85",13,"1,82",4
2483967,AGMI,E1611,,,"-0,20",11,"0,20",3,"-0,25",25,"-0,16",5,"0,08",9,"-0,45",5,"-0,47",5,"-1,03",14,"-1,17",15,"-5,42",21,"-2,91",24,"0,70",3
2632738,AGMI,E3503,,,"-0,20",17,"-0,38",7,"0,25",13,"0,44",14,"-1,36",34,"0,74",10,"0,84",10,"0,20",21,"0,36",23,"-4,61",28,"-6,29",31,"1,49",6
2920369,AGMI,E6502,,,"-0,20",10,"0,02",2,"-0,14",5,"-0,33",5,"0,04",28,"-0,26",5,"-0,40",5,"-0,03",14,"-0,32",15,"-1,56",21,"-2,18",23,"0,84",3
3664731,AGMI,F4222,,,"-0,20",7,,0,"0,00",1,"0,00",1,,0,"0,06",1,"0,09",1,"0,27",9,"0,44",10,"-0,83",16,"-1,20",18,,0
4528109,AGMI,G241,,,"-0,20",11,"0,00",3,"-0,23",24,"-0,60",28,"-2,10",27,"0,76",5,"1,02",5,"0,75",13,"1,05",14,"-3,48",21,"-2,66",22,"0,10",3
